id,corpus,sentence,token,complexity,biomedical,bible,subtitles,wiki,familarity
38G0E1M85M59ATPWUZGQ58Y04JWVUK,europarl,ro mr president taking psychotropic psychoactive substance generally lie legislative grey area much harmful effect drug currently known,psychoactive substance,0.2894736842105263,1,1,1,1,253.0
3KG2UQJ0MJO4AV96BZAULQ7YFVONQQ,europarl,firstly political dialogue,political dialogue,0.2894736842105263,1,1,1,0,0.0
31KSVEGZ34SU9QXKGFQHMZUU4TURWM,europarl,case fishery product measure applied raw material used product solely intended consumption local market,raw material,0.2941176470588235,1,1,1,0,534.0
3GS542CVJVNUS7MEQX3M5EHNEAK950,europarl,culmination deficient enforcement european legislation refuse past 14 year italy repeatedly condemned court european community,european community,0.2941176470588235,1,1,1,0,249.5
3AJA9FLWSCYF558603M84J73MULIFB,europarl,report mr pack behalf committee foreign affair proposal council commission decision conclusion stabilisation association agreement european community member state one part bosnia herzegovina part c6 02552008,european community,0.368421052631579,1,1,1,0,249.5
3YGE63DIN8X69WDLM27223T7V3UW0S,europarl,bulgaria export electricity neighbouring country numerous member house repeatedly drawn attention enormous social economic environmental damage would caused problem would ensue form increased dependence import problem obtaining reliable energy supply reactor closed,environmental damage,0.2941176470588235,1,1,1,0,279.0
36U4VBVNQODHHM8FLFBG4B9XJDJRUN,europarl,oral question commission palestinian prisoner israeli jail b601672008,israeli jail,0.2941176470588235,1,1,1,0,269.5
3KA7IJSNW65H9AJU8WQWUQHUTAOBPY,europarl,oral question council palestinian prisoner israeli jail b601662008,israeli jail,0.4285714285714286,1,1,1,0,269.5
3CRWSLD91K4V71BQKL3QJ6NYV4WOMJ,europarl,such cooperation requires special european crisisresponse mechanism working collaboration european civil protection force,such cooperation,0.2941176470588235,1,1,1,1,260.5
3ZLW647WALVGE8EBR50EGUBPU8J32C,europarl,active inclusion people excluded labour market,labour market,0.2954545454545454,1,1,1,1,538.5
3SSN80MU8CONBMPF00D6N6MNI35XKR,europarl,final draft agenda drawn pursuant rule 110 110a rule procedure conference president meeting thursday 12 december distributed,draft agenda,0.296875,1,1,1,1,0.0
3Z3R5YC0P3N5EJOHUFLCIQ9CXB1FTP,europarl,decided hold lahti summit want give head state government member state union opportunity open informal debate two theme important union future economic success innovation external energy relation,informal debate,0.296875,1,1,1,1,229.5
3KI0JD2ZU1IMXSYZGJF7JO4HFF7671,europarl,oral amendment accepted,oral amendment,0.296875,1,1,1,0,453.0
3BDORL6HKKDLVSRFZOQGA5NRCDCRCD,europarl,madam president lady gentleman oral amendment group proposing involves replacing word form glorifying word apology,oral amendment,0.3382352941176471,1,1,1,0,453.0
3SA4EMRVJV2GPNGKAGT7A9LB26R0P1,europarl,according indication sitting service mr tannock oral amendment tabled case amendment 2 rejected,oral amendment,0.359375,1,1,1,0,453.0
3ROUCZ907FUJ74W2X1I3BAC3Q4BOOY,europarl,parliament rejected oral amendment,oral amendment,0.38235294117647056,1,1,1,0,453.0
3ACRLU860NEDCJU4ZIAL0EIQF3MEBG,europarl,parliament agreed accept oral amendment,oral amendment,0.5147058823529411,1,1,1,0,453.0
3D42WVSDH8V1V5NB4L8BQ71RCDJYFX,europarl,crucial support involvement university representative scientific community researcher strategic partner,strategic partner,0.296875,1,1,1,1,277.5
3A9LA2FRWSEW9WO7UFA9AE6VQM1XHN,europarl,mr president important resolution condemning french government policy destroying illegal traveller camp voted,illegal traveller,0.30000000000000004,1,1,1,1,247.0
3S1L4CQSFX50ZNP8OFUVNLJK9MGAFZ,europarl,2007 world trade totalled nearly 16 billion dollar 31 global gdp european union alone accounted 20 total volume global import export,global import,0.30000000000000004,1,1,1,0,255.5
3BVS8WK9Q0VPSOWQV10CLTGI7WTIBT,europarl,mr president commissioner tajani lady gentleman would like start offering sincere thanks shadow rapporteur committee internal market consumer protection helped produce report everyone contributed splendid result,splendid result,0.30000000000000004,1,1,1,1,566.5
3QTFNPMJC6IDONAXYVT7CJJ2KY9NZK,europarl,irrespective question legal jurisdiction european union undoubtedly bear political responsibility shoulder responsibility together,legal jurisdiction,0.30000000000000004,1,1,1,1,0.0
324N5FAHSXBV7XKK0LCOZLP22SYKVC,europarl,could parliament aside showing indignation send strong symbolic message promote diversity tolerance required globalised world forcefully condemning such remark,such remark,0.30000000000000004,1,1,1,1,539.5
304QEQWKZPKY4N4JVGGSL9GLS1VO08,europarl,currently legal basis organising information communication strategy therefore establishing action controlling properly,communication strategy,0.30000000000000004,1,1,1,0,263.5
3IJ95K7NDXCDX6FS835IRC3W98FNGV,europarl,payment service internal market vote,internal market,0.3026315789473685,1,1,1,0,259.0
3AXFSPQOYQYB0GSCIL78GKM3Z9AJFO,europarl,believe another region world experience establishing internal market common rule common institution indeed single currency solidarity cohesion policy,internal market,0.3026315789473685,1,1,1,0,259.0
31SIZS5W59FPPT1Y46RBUAC8GSDQRH,europarl,monitoring export agricultural product receiving refund amount vote,agricultural product,0.3035714285714286,1,1,1,0,281.0
3NFWQRSHVEE19E2BAFM5J7UN7HTGFH,europarl,importantly demonstrates ukraine attachment european value,european value,0.3043478260869565,1,1,1,0,276.0
3MQY1YVHS3KLH3IO6YFKYD91I0WB2B,europarl,today however speaking flood done european level,european level,0.3043478260869565,1,1,1,0,252.0
3LG268AV3860SQBTVFWB0TNUXPPERT,europarl,first ground group agreement environmental ground supplementing evaluated european level,european level,0.3382352941176471,1,1,1,0,252.0
3YKP7CX6G2FS34FUCAWFU4Q9TGIB7R,europarl,political party european level rule regarding funding,european level,0.35,1,1,1,0,252.0
3FULMHZ7OUXR381811OH58HTEDWM47,europarl,et also supported report adoption report result conciliation committee apparently conciliation committee proceed straightforwardly quickly positive implement recovery plan european economy implement stated aim plan,european economy,0.3055555555555556,1,1,1,0,290.0
3P7RGTLO6EDBF9HMPQLS3YBPHIXKAB,europarl,overstate important term regime shift alignment fishery regulation many maritime activity,fishery regulation,0.3088235294117647,1,1,1,1,252.0
3RDTX9JRTY19FB0XEQIJ3YVJ5GF97F,europarl,conflict georgia also gas crisis ukraine two example periodic crisis instability affecting region,periodic crisis,0.3088235294117647,1,1,1,0,260.5
3PEG1BH7AERGYJMEV4LOY9VVZ0IKB6,europarl,yes protect fragility arctic environment,arctic environment,0.3088235294117647,1,1,1,0,0.0
37SOB9Z0SSXMFU0J1BIJVQAY08AL3J,europarl,dear colleague today multilateral multipolar world europe america work together partnership global stability enlightened value believe,global stability,0.30952380952380953,1,1,1,1,0.0
3BS6ERDL9372E1Z97WITJGED1QAD61,europarl,drawn attention plenary session document recommendation second reading circulation,second reading,0.3125,1,1,1,0,589.5
32TMVRKDGNYCIJZ470EY0QGYU87845,europarl,mr president mr vicepresident commission honourable member delighted see subject today debate future european aerospace industry industry embodies europe forwardlooking approach high technology potential future growth make considerable contribution achieving goal lisbon strategy growth employment airbus prominent project,prominent project,0.3125,1,1,1,0,0.0
3QGHA0EA0J07TJGVKI4RMKPQM7RWBE,europarl,draft general budget 2007 section ii iv v vi vii viii vote,general budget,0.3125,1,1,1,0,542.5
3P4ZBJFX2V3X60SBPKQN5AGB15JWFW,europarl,madam president lady gentleman request application urgent procedure put u morning implementation rule 134 rule procedure submitted u council last week relates said proposal council regulation establishing multiannual recovery plan bluefin tuna eastern atlantic mediterranean,urgent procedure,0.3125,1,1,1,1,0.0
3MQKOF1EE2O08GEFYEVXHADQPS3DW2,europarl,therefore ask request urgent procedure rejected,urgent procedure,0.44565217391304346,1,1,1,1,0.0
3Q9SPIIRWJM2A9B3E44VR95K4P6WAJ,europarl,right passenger travelling sea inland waterway right passenger bus coach transport debate,coach transport,0.3125,1,1,1,0,254.5
3S829FDFT21FXGJ58JRJJTRXYU9DXV,europarl,mr president regulation came parliament first reading opposed attempt allow mercury stored salt mine also underground facility adapted waste disposal,underground facility,0.3152173913043478,1,1,1,0,241.5
30U1YOGZGAW71ZX6E9LWKLA5JF7DSN,europarl,key definition framed differently different country number member state independent public oversight long way short 27,long way,0.3152173913043478,1,0,0,0,573.0
32K26U12DNONTREA84Q1V8UCIJ1DVS,europarl,must therefore think carefully message want send european commission adapts research policy major challenge day,research policy,0.3152173913043478,1,1,1,0,273.0
3O4VWC1GEW6GK4CJYQ66FBX6WJ53JZ,europarl,madam president world food summit last week rome latest series highlevel event organised year food security agriculture featured prominently january madrid july laquila september new york pittsburgh well meeting committee world food security last month,food security,0.3157894736842105,1,1,0,0,546.0
3OPLMF3EU5NTJYTTJU2Y44845P1LNZ,europarl,many country troop significant number civil personnel country,civil personnel,0.3157894736842105,1,1,1,1,495.0
3Y40HMYLL1I1EIURUEH8TTVLKU3XUO,europarl,europe leader agreed put globalisation centre policy agenda commission busy equipping european union tool need using tool whole range concern european citizen share,whole range,0.3157894736842105,1,1,1,0,553.5
3CO05SML7V5110WZN8XWF4LQ3OF0RT,europarl,intention review ensure europe vital tool defending worker business unfair trade continuing work effectively possible especially taking account dramatic change global economy european business operate global supply chain mix economic interest amongst european business inevitably becoming complex difficult judge call,global economy,0.3157894736842105,1,1,1,0,290.0
3XU9MCX6VOC8XAZD2V1AYSE50MZR24,europarl,proof first deputy prime minster spanish government maría teresa fernández de la vega case acting representative presidency council european union attending highlevel segment going begin council 13th session,spanish government,0.3157894736842105,1,1,1,0,297.0
35O6H0UNLSGJYJZNC9UZU8VQAFWJ55,europarl,would like inform house received letter president european council herman van rompuy informs european council decision consult european parliament proposal spanish government concerning composition european parliament seek parliament consent convene convention matter,spanish government,0.33333333333333337,1,1,1,0,297.0
3BAKUKE49HC18PHHJR1WT9408GLR1N,europarl,long way unequal treatment woman pension remedy committee woman right gender equality wished predicate report,unequal treatment,0.3157894736842105,1,1,1,1,264.5
37NXA7GVST66R322LLOPEL2HRS3VLQ,europarl,therefore demand necessary clarification european authority,necessary clarification,0.3157894736842105,1,1,1,1,0.0
3QXFBUZ4ZKGQSWZ154H457VQH48GUG,europarl,next item report mr coelho behalf committee civil liberty justice home affair draft council decision application provision schengen acquis relating schengen information system republic bulgaria romania 067142010 c700672010 20100814nle,council decision,0.3157894736842105,1,1,1,0,554.5
39O0SQZVJN7FJBWJ87I5UJVDB2LR7K,europarl,lady gentleman tragic incident took place town nanterre france night tuesday 26 march,tragic incident,0.31666666666666665,1,1,1,1,248.5
3087LXLJ6MG4YARQWDX2YF770040FY,europarl,power recently obtained due entry force treaty mean parliament engages frequent cooperative effective discussion primary interlocutor baroness ashton honour acting new vicepresidenthigh representative first time,effective discussion,0.31666666666666665,1,1,1,0,270.5
39I4RL8QGJH5BU0XA484D39XXRXH4T,europarl,utterly condemn act barbarism unworthy civilised society,civilised society,0.31666666666666665,1,1,1,1,300.5
306996CF6WKESI0SNUF6TUZWQUJ1BL,europarl,regret end good consultation mr trautmann unable request friendly consultation good result telecom package ultimately mean curtail citizen right en passant,good consultation,0.3194444444444444,1,1,1,1,310.5
308KJXFUJR6AIS79JZZK4PYL0VOAT7,europarl,mr president speech take exactly same perspective,same perspective,0.3194444444444444,1,1,1,1,284.5
3FO95NVK5C0129GBWAGGPAR9YGYRS7,europarl,therefore remain firmly committed supporting inclusive sustainable development ldcs represent poorest weakest segment international community also characterised acute susceptibility external economic shock natural manmade disaster communicable disease,acute susceptibility,0.3194444444444444,1,1,1,1,0.0
3MYASTQBG7BVOJITM5WRPLV41RMQDB,europarl,behalf european parliament personal level like express sincere condolence alain pohers family also authority french republic,french republic,0.3214285714285714,1,1,1,0,229.0
329E6HTMSW2BVOI1GB6IGQXJB85K3F,europarl,standard financial regulation executive agency entrusted management community programme,financial regulation,0.3214285714285714,1,1,1,0,252.0
3VGZ74AYTGGU62I1JDW4B19KA41GC6,europarl,hope widespread involvement civil society social partner least economic crisis worsen already endemic terrible problem unemployment increasing migratory pressure making phenomenon even difficult manage,social partner,0.3214285714285714,1,1,1,0,526.0
3UDTAB6HH6ZVX00DTRXAOJLWX2990F,europarl,fr multilingualism promoting linguistic diversity cornerstone daytoday activity european parliament,linguistic diversity,0.3214285714285714,1,1,1,1,250.5
3S1WOPCJFGTJU2SGNAN2Y213N8VJE6,europarl,course european unification linguistic diversity gradually become le barrier opportunity,linguistic diversity,0.38235294117647056,1,1,1,1,250.5
37S0QRNUFBGD1KM6J34BH2W3WU388C,europarl,federal project europe strengthen expression true european identity help spread cultural linguistic diversity across world,linguistic diversity,0.4833333333333333,1,1,1,1,250.5
371DNNCG442WZ4EUM1F68YSQA7OT8M,europarl,nl madam president lady gentleman concur rapporteur shadow rapporteur order underline need worldwide agreement environmental measure within international maritime organization imo minor amendment text needed,worldwide agreement,0.32352941176470584,1,1,1,0,270.5
3NQUW096N688UWPZIKJTM3DK00KL90,europarl,given difference might exist group different point emphasis believe would honourable deny commission made genuine progress,genuine progress,0.32352941176470584,1,1,1,1,251.5
3VDVA3ILIDFAJZ833G7KU5QT67B1G2,europarl,would like sincerely thank quaestor fact granted request present legality expediency legality system mandatory voting financial discipline fiscal consequence legal adviser great deal trust,financial discipline,0.32352941176470584,1,1,1,0,253.5
3MWOYZD5WVO1PJWQWMIQWLCY0U6NOI,europarl,addition biological factor fact woman girl much susceptible becoming infected hiv social economic factor arising gender inequality neglect right also play part,biological factor,0.32352941176470584,1,1,1,0,249.5
3VW0145YLYCH6QKT48BLBA6CWAMJMV,europarl,colleague may differ whether trialogue text improvement original report least trialogue agreement history best judge,original report,0.32352941176470584,1,1,1,0,557.5
37NXA7GVST66R322LLOPEL2HRS3LVG,europarl,home usually largest purchase made lifetime related mortgage important financial obligation people ever,financial obligation,0.32352941176470584,1,1,1,1,0.0
33EEIIWHK77HI0IFDQWLV71B1YQVQF,europarl,mentioned end speech pinochet feared british government deal let go,british government,0.32352941176470584,1,1,1,0,297.0
3EN4YVUOUCSS02JXIFDUMRMA3E6JXF,europarl,come stream shortly line committee need hope work committee help prepare ground overall solution longlasting conflict cyprus,overall solution,0.32352941176470584,1,1,1,0,274.0
373L46LKP76MG2KQJWY5WXE875RJKQ,europarl,without welltrained motivated health workforce throughout eu financial sustainability european health system threatened health inequality increase,health workforce,0.32352941176470584,1,1,1,1,288.5
3UXQ63NLAAMRIP4WG4XPD98AO0NLBA,europarl,presentation work programme swedish presidency debate,swedish presidency,0.32352941176470584,1,1,1,0,0.0
3MDKGGG61QN9VQV6TMI8OKWZ4CYT60,europarl,proposing house use union flag meeting place formal occasion example constituent sitting receiving head state,formal occasion,0.32352941176470584,1,1,1,0,283.0
39RRBHZ0AU1QWSJ60MFYM0DF61BVZ9,europarl,security common space without imposed guarantee underpins freedom balanced society,balanced society,0.32352941176470584,1,1,1,1,300.5
3T8DUCXY0N6WD9X4RTLK8UN1UD6T9B,europarl,fr mr president ruling given 19 march court justice european union declared majority parliament violated clear rule law refusing defend immunity basis article 10 international protocol requested foreign colleague led mr romagnoli,foreign colleague,0.32352941176470584,1,1,1,1,269.5
3KVQ0UJWPXL543ZMJ8DEJYPYCB5W5D,europarl,documented international organisation including amnesty international united nation admirable israeli organisation btselem hamoked palestinian organisation addameer defence child international,palestinian organisation,0.32352941176470584,1,1,1,1,0.0
322ZSN9Z5GKVG3RSAYPTRMCL8NAT41,europarl,oral question commission cornelis de jong behalf guengl group violation freedom expression discrimination basis sexual orientation lithuania b708042010,oral question,0.325,1,1,1,0,545.5
3MDKGGG61QN9VQV6TMI8OKWZ4EGT6M,europarl,oral question commission reintegration breast cancer patient job market use social fund continued training health professional field breast cancer mr andersson mr jöns behalf committee employment social affair b604332006,oral question,0.325,1,1,1,0,545.5
36JW4WBR06KF9AXMUL4N476OMH6HFH,europarl,marked special generation among european generation gone,european generation,0.325,1,1,1,0,260.0
362E9TQF2HQLJ541BNSQM47FN9LGI8,europarl,bangladesh suffered 15 year military dictatorship although civilian government restored 1990 country far true democracy,civilian government,0.325,1,1,1,0,297.0
3W3RSPVVGSR6EOD2GVEKIZ0YDNCLUD,europarl,dealing digital technology present everywhere time,digital technology,0.325,1,1,1,0,0.0
3R0WOCG21M9NGCPA3EGWZMST4CSDU3,europarl,next item report a502292003 earl stockton behalf committee petition annual report activity european ombudsman year 2002 c502712003 20032068ini,annual report,0.32608695652173914,1,1,1,0,527.0
3BS6ERDL9372E1Z97WITJGED1QA6DU,europarl,mr president commissioner lady gentleman let first thank european commission communication excellent cooperation together,excellent cooperation,0.328125,1,1,1,0,293.5
36MUZ9VAE626RGSODE1RV46QIOYDEM,europarl,see european parliament power particular case rule procedure paragraph 22 annex xvii stipulates vote secret ballot line treaty,secret ballot,0.328125,1,1,1,1,226.5
3M0556243SK7J6JXXJZ09R3K8TFNFW,europarl,perhaps european commission attach required importance matter trade poland russia give priority interest european union country,european commission,0.32894736842105265,1,1,1,0,0.0
356ZPKYPUHHDMIC5IO4G21FVEJ6PYR,europarl,european commission summit useful event three reason,european commission,0.44565217391304346,1,1,1,0,0.0
3S8APUMBJXJ5IXU0UTURIW3QR41BFV,europarl,mr almunia ask mr wallström give strong support new proposal european parliament making improve economic situation citizen,economic situation,0.32894736842105265,1,1,1,0,286.5
388CL5C1RJN1927IGW7LZKB8JDSLHQ,europarl,appointment parliamentary committee vote see minute,parliamentary committee,0.32894736842105265,1,1,1,0,266.0
3R5OYNIC2C9H5WDB8IHHUKNGZHOTP6,europarl,work took several month included public hearing valuable contribution made member parliamentary committee external guest particularly social organisation,parliamentary committee,0.4117647058823529,1,1,1,0,266.0
3IJ95K7NDXCDX6FS835IRC3W98FGNO,europarl,view would improper would least biased interpretation allow simple majority amend responsibility parliamentary committee matter remove essence committee relative majority would assume chair,parliamentary committee,0.4285714285714286,1,1,1,0,266.0
3FCO4VKOZ4DQA7REM1Y5VCWUWDVE7U,europarl,describe least general term necessary funding european union cofinancing member state organisation,general term,0.32894736842105265,1,1,1,0,571.5
3TL87MO8CMPHV6GCL6JLWZZV3YFLFS,europarl,rather elaborating positive aspect marten report would like instead touch three key point report highlight improving euafrican union partnership,positive aspect,0.32894736842105265,1,1,1,0,241.0
30UZJB2POHC8D5XY9O2CE1E1EIA35D,europarl,support rural development european agricultural fund rural development eafrd,rural development,0.3295454545454546,1,1,1,0,514.5
3L2OEKSTW9ASGQDOW725GFK5P968YQ,europarl,madam president group alde welcome measure taken interest religious minority government pakistan since november 2008 support effort federal minister minority establishing network local interfaith harmony committee promote dialogue religion,religious minority,0.33333333333333337,1,1,1,0,0.0
3P6ENY9P79WZJ1ZCVTA874JG29YHI8,europarl,sure agree terrible scourge hunger world cast shame position prevent,terrible scourge,0.3375,1,1,1,1,302.5
3HEADTGN2PSHU1XFQ5LL0XBGXKSRVC,europarl,three month constant debate 2 000 expert ngo resulted zaragoza charter precisely reflects state debate mexico 2006 istanbul,constant debate,0.3382352941176471,1,1,1,0,495.0
3ZFRE2BDQ9EI0HO101GGALA0MCIXZD,europarl,context would like ask whether security service belgian authority prepared incident kind,belgian authority,0.3392857142857143,1,1,1,0,0.0
3HRWUH63QU2FH9Q8R7MRNFC7JZ1N5D,europarl,important eu competitiveness able hold world also important individual high quality vocational education eu,vocational education,0.3392857142857143,1,1,1,1,292.5
3ZVPAMTJWN3YC47K1AMZ0W86A54RGN,europarl,proposal council regulation amending regulation eec 395092 establishing additional levy milk milk product sector com980158 c4029698980111cns a4049698 mr fantuzzi behalf committee agriculture rural development onithe proposal council regulation amending regulation eec 176692 common organisation market cereal repealing regulation eec 273175 fixing standard quality common wheat rye barley maize durum wheat com980158 c4029298980107cnsii,common organisation,0.3392857142857143,1,1,1,1,297.5
3CO05SML7V5110WZN8XWF4LQ3OFR0K,europarl,would council ass situation ethnic minority serbia especially albanian community preševo valley civilian come attack,albanian community,0.3421052631578947,1,1,1,1,249.5
3VDI8GSXAFTSUZSO21GZ9FD1KDG8GS,europarl,firstly would say taken criticism lengthy period show european legislator dealt earnestly complicated subject close consumer protection lie heart europe,consumer protection,0.3421052631578947,1,1,1,0,259.5
3D1UCPY6GG9R0NG07M9FQLOSG8B38F,europarl,ambitious aim set member state,ambitious aim,0.34375,1,1,1,1,544.5
3P7RGTLO6EDBF9HMPQLS3YBPHIXAK1,europarl,let make clear behalf group european people party christian democrat european democrat endorse criticism,european people,0.34375,1,1,1,0,314.0
32TZXEA1OLKU7JFJ8F5JLGTQG2214F,europarl,must however underestimate challenge face require europewide response increasing age population damage done environment effect climate change need adapt economy competitive context globalisation threat peace security,competitive context,0.34375,1,1,1,0,230.0
3538U0YQ1FU0F2QNF0FL0D5E3CO3FW,europarl,tuberculosis vaccine initiative tbvi initiative aim create effective vaccine view protect developing country affordable price,effective vaccine,0.34375,1,1,1,0,0.0
3TD33TP5DL2AM6DSJD8Z4VSZUOOBAI,europarl,mr president lady gentleman put simple question 47 member different political group council commission intending violation international convention israeli authority regard palestinian prisoner,israeli authority,0.34523809523809523,1,1,1,0,0.0
3VDI8GSXAFTSUZSO21GZ9FD1KDGG80,europarl,fault parliamentary secretariat unfortunately mistake,parliamentary secretariat,0.3472222222222222,1,1,1,1,0.0
3QREJ3J433XSBS8QMHAICCR0BUWKLT,europarl,israel palestinian territory tremendous change political landscape,palestinian territory,0.3472222222222222,1,1,1,0,232.5
3H5TOKO3D9JPE5GGELH0GCK7ODH64H,europarl,support palestinian president decision announce state emergency appoint emergency government order able resolve soon possible political crisis palestinian territory,palestinian territory,0.45,1,1,1,0,232.5
3B623HUYJ4QVK41FX1AGYTW48OA8SC,europarl,moreover flying eu flag embodiment union large important area eubam mission efficient ambassador institution thus contributing concrete implementation security strategy neighbourhood policy,efficient ambassador,0.3478260869565217,1,1,1,0,490.0
3M93N4X8HKNK4LXYO577NJ5IOZ4JS7,europarl,one hand mean expect industrial policy integrated way mr tajani becomes focal point legislative initiative within european union,legislative initiative,0.35,1,1,1,1,240.0
3A3KKYU7P3H3CAKSB7U0000KY6VWM3,europarl,legislative initiative understandably addressed set commission eu body capacity legislative initiative,legislative initiative,0.4583333333333334,1,1,1,1,240.0
3R6RZGK0XFCQR29140DF8T4D077VYI,europarl,time commission started disciplinary proceeding one official suspected involvement,disciplinary proceeding,0.35,1,1,1,1,0.0
3QMELQS6Y5BWFBIEPXDDO5VHGR1R6L,europarl,spending twice simply one item gross contribution eu budget,eu budget,0.35,1,1,1,0,258.5
3TZ0XG8CBUKDFP5GOVAPHYREG0L891,europarl,however like inform course behalf european union expressed sincere condolence deepest sympathy president el salvador tragedy struck country,sincere condolence,0.35,1,1,1,1,264.5
3PN6H8C9R4Q313BCX9Z5ZLGZX90DAR,europarl,half century europe exported war totalitarian ideology across rest globe,totalitarian ideology,0.35,1,1,1,1,0.0
37SDSEDIN92VQK2LKIVW2S9VIOY18M,europarl,two world war two totalitarian ideology strife suffering,totalitarian ideology,0.5375,1,1,1,1,0.0
3TL87MO8CMPHV6GCL6JLWZZV3YFFLM,europarl,elected representative european region,european region,0.3522727272727273,1,1,1,0,255.5
324N5FAHSXBV7XKK0LCOZLP22SYVKN,europarl,stated morning aim enlargement debate consolidate commitment made croatia turkey engaged membership negotiation country western balkan,enlargement debate,0.35526315789473684,1,1,1,1,229.5
3ZVPAMTJWN3YC47K1AMZ0W86A54GRC,europarl,conflict civilian population suffered militia raid destruction village scorchedearth policy forcible displacement,forcible displacement,0.35526315789473684,1,1,1,1,0.0
32L724R85LKRWIX0E6IDGDL7O08IPE,europarl,also want retain public influence mean european citizen also genuine political influence,public influence,0.3571428571428571,1,1,1,0,570.5
3FHTJGYT8N0D0RR5OIIAV18R9NGGPK,europarl,must diversify includes diversification within area renewable energy,renewable energy,0.3571428571428571,1,1,1,1,0.0
363A7XIFV4MPVKBYOUZZ57M6XG4AVN,europarl,also presented three draft negotiating mandate conclusion agreement canada united state australia three identical content,identical content,0.3571428571428571,1,1,1,0,283.0
3XABXM4AJ15J7OM25XLB3TH3Q0P8QN,europarl,broad public consultation impact assessment illustrated integrating institution european initiative would help improve image credibility label provided based clearly predefined criterion emphasis symbolic rather aesthetic nature monument site word would make statement european history result rich mutually complementary common cultural heritage european union rooted strong value freedom democracy respect human right cultural diversity tolerance solidarity,cultural diversity,0.3586956521739131,1,1,1,0,250.5
3YO4AH2FPDK1PZHZAT8WAEBL72DQ0I,europarl,europe today great owes greatness achievement potential proud contribution peace international law owes particular greatness specific technical expertise brought bear overcoming every crisis clash interest difference vision applying common method common rule common approach adjusting method rule reality changing world,technical expertise,0.3586956521739131,1,1,1,1,0.0
335HHSX8CD5IBQJQ3F9XG733A4QHD6,europarl,madam president commissioner honourable member 2010 european year combating poverty social exclusion obviously well aware challenge posed poverty stop union border resolved exclusively within,honourable member,0.359375,1,1,1,1,286.5
3P520RYKCH6SCZAHO8YD1A41RVUU5C,europarl,crescenzio rivellini behalf committee budgetary control discharge respect implementation european union general budget financial year 2009 section iv court justice sec20100963 c702142010,financial year,0.3611111111111112,1,1,1,0,300.5
33P2GD6NRNSQPWP0VWVKKKYTUDNHKJ,europarl,practical term vigorous development positive progress towards cohesion begun take place country already acceded eu membership receiving cohesion fund,practical term,0.3611111111111112,1,1,1,0,580.0
3YGE63DIN8X69WDLM27223T7V3U0WW,europarl,worrying level eu dependence import result double phenomenon firstly decline eu production secondly eu market increasingly opened import result trade policy conducted commission course last decade,eu dependence,0.3611111111111112,1,1,1,1,0.0
3ZC62PVYDHATVMOMZJSVD0UPECKXXG,europarl,let recall element clear agreement adopted would bring many improvement legislation currently place centralised procedure approval novel food streamlines authorisation process maintaining food safety definition nanomaterials obligation premarket approval labelling requirement food ingredient containing nanomaterials simplified procedure applicable traditional food third country facilitate eu market access product need food business operator share scientific data test animal involved order limit animal testing possible,traditional food,0.3611111111111112,1,1,1,0,289.5
3TZDZ3Y0JS6V4PLVPA1A2O462UG19B,europarl,however european parliament must acknowledge gratitude europe owes reunification message peace freedom undoubtedly enormous influence fall communist system firstly country poland country eastern europe,enormous influence,0.3611111111111112,1,1,1,0,269.5
338431Z1FLFM4HOIPTZ755H81RVROA,europarl,like know whether case above sum added allowance,above sum,0.3625,1,1,1,1,572.0
33W1NHWFYHLBJ0FHVRFJLIPU9GVTZR,europarl,request waiver parliamentary immunity see minute,parliamentary immunity,0.3625,1,1,1,0,215.5
3MWOYZD5WVO1PJWQWMIQWLCY0U6ONJ,europarl,request waiver parliamentary immunity see minute,parliamentary immunity,0.5735294117647058,1,1,1,0,215.5
33QQ60S6ASITHSOGR2S1KF8AANJU0R,europarl,new regulation new system delegated act give u wide power,delegated act,0.3625,1,1,1,1,283.0
3SBX2M1TKDNIONZ0TUVYMH1YOETQ4Y,europarl,next item commission statement dramatic consequence klaus storm southern europe,dramatic consequence,0.3625,1,1,1,0,251.0
388FBO7JZRTDJX0S29ROYCA0E45NYT,europarl,without constructive open collaboration commission belgian presidency council would possible conclude package tomorrow,open collaboration,0.3666666666666667,1,1,1,1,290.5
3OPLMF3EU5NTJYTTJU2Y44845P1NL1,europarl,although recovery small ultimately recovery particular must mean industrial activity,industrial activity,0.36764705882352944,1,1,1,0,0.0
3XEDXEGFX3OFEWJ4XOOZESZC8WLK0K,europarl,time could get majority parliament behind revolutionary reform everyone speaking evolution,revolutionary reform,0.36764705882352944,1,1,1,0,0.0
34HEO7RUG6UX2DUHFAUP4AX3CARRAB,europarl,mr president lady gentleman discussing today subject extremely technical nature type first sight appears refer purely issue involving adoption transposal procedure terminology within european union political framework adapted case certain instrument statistical field,technical nature,0.36764705882352944,1,1,1,0,267.5
3YCT0L9OMM9GNBOJ33ZZGQMZXJ9NSF,europarl,therefore appeal president house president commission stand surety immediate compensation u authority order uphold right victim family,immediate compensation,0.36764705882352944,1,1,1,1,0.0
3OREP8RUT2BBWXQV5D090H32SJ1BGU,europarl,also geosatellite positioning system always know exactly roadmap better plan journey want take together efficient comfortable route,comfortable route,0.368421052631579,1,1,1,1,554.0
